"event","metric","DOY","taxon","sample_size","frst_hrb","lst_hrb","est_duration"
"low_ci","onset",156,"Silene scouleri",14,188,218,59
"low_ci","tenth",179,"Silene scouleri",14,188,218,59
"low_ci","fifty",198,"Silene scouleri",14,188,218,59
"low_ci","ninety",210,"Silene scouleri",14,188,218,59
"low_ci","end",216,"Silene scouleri",14,188,218,59
"high_ci","onset",178,"Silene scouleri",14,188,218,59
"high_ci","tenth",193,"Silene scouleri",14,188,218,59
"high_ci","fifty",208,"Silene scouleri",14,188,218,59
"high_ci","ninety",219,"Silene scouleri",14,188,218,59
"high_ci","end",226,"Silene scouleri",14,188,218,59
"estimate","onset",187,"Silene uralensis",11,199,221,37
"estimate","tenth",200,"Silene uralensis",11,199,221,37
"estimate","fifty",212,"Silene uralensis",11,199,221,37
"estimate","ninety",220,"Silene uralensis",11,199,221,37
"estimate","end",224,"Silene uralensis",11,199,221,37
"low_ci","onset",177,"Silene uralensis",11,199,221,37
"low_ci","tenth",195,"Silene uralensis",11,199,221,37
"low_ci","fifty",208,"Silene uralensis",11,199,221,37
"low_ci","ninety",216,"Silene uralensis",11,199,221,37
"low_ci","end",220,"Silene uralensis",11,199,221,37
"high_ci","onset",200,"Silene uralensis",11,199,221,37
"high_ci","tenth",207,"Silene uralensis",11,199,221,37
"high_ci","fifty",216,"Silene uralensis",11,199,221,37
"high_ci","ninety",222,"Silene uralensis",11,199,221,37
"high_ci","end",227,"Silene uralensis",11,199,221,37
"estimate","onset",151,"Smelowskia calycina",44,169,224,76
"estimate","tenth",176,"Smelowskia calycina",44,169,224,76
"estimate","fifty",199,"Smelowskia calycina",44,169,224,76
"estimate","ninety",216,"Smelowskia calycina",44,169,224,76
"estimate","end",227,"Smelowskia calycina",44,169,224,76
"low_ci","onset",143,"Smelowskia calycina",44,169,224,76
"low_ci","tenth",171,"Smelowskia calycina",44,169,224,76
"low_ci","fifty",196,"Smelowskia calycina",44,169,224,76
"low_ci","ninety",211,"Smelowskia calycina",44,169,224,76
"low_ci","end",221,"Smelowskia calycina",44,169,224,76
"high_ci","onset",158,"Smelowskia calycina",44,169,224,76
"high_ci","tenth",181,"Smelowskia calycina",44,169,224,76
"high_ci","fifty",203,"Smelowskia calycina",44,169,224,76
"high_ci","ninety",220,"Smelowskia calycina",44,169,224,76
"high_ci","end",231,"Smelowskia calycina",44,169,224,76
"estimate","onset",172,"Solidago multiradiata",58,186,241,70
"estimate","tenth",195,"Solidago multiradiata",58,186,241,70
"estimate","fifty",217,"Solidago multiradiata",58,186,241,70
"estimate","ninety",232,"Solidago multiradiata",58,186,241,70
"estimate","end",242,"Solidago multiradiata",58,186,241,70
"low_ci","onset",166,"Solidago multiradiata",58,186,241,70
"low_ci","tenth",190,"Solidago multiradiata",58,186,241,70
"low_ci","fifty",214,"Solidago multiradiata",58,186,241,70
"low_ci","ninety",229,"Solidago multiradiata",58,186,241,70
"low_ci","end",237,"Solidago multiradiata",58,186,241,70
"high_ci","onset",180,"Solidago multiradiata",58,186,241,70
"high_ci","tenth",201,"Solidago multiradiata",58,186,241,70
"high_ci","fifty",220,"Solidago multiradiata",58,186,241,70
"high_ci","ninety",234,"Solidago multiradiata",58,186,241,70
"high_ci","end",244,"Solidago multiradiata",58,186,241,70
"estimate","onset",166,"Solidago simplex",60,180,230,70
"estimate","tenth",189,"Solidago simplex",60,180,230,70
"estimate","fifty",213,"Solidago simplex",60,180,230,70
"estimate","ninety",228,"Solidago simplex",60,180,230,70
"estimate","end",236,"Solidago simplex",60,180,230,70
"low_ci","onset",158,"Solidago simplex",60,180,230,70
"low_ci","tenth",185,"Solidago simplex",60,180,230,70
"low_ci","fifty",209,"Solidago simplex",60,180,230,70
"low_ci","ninety",225,"Solidago simplex",60,180,230,70
"low_ci","end",234,"Solidago simplex",60,180,230,70
"high_ci","onset",175,"Solidago simplex",60,180,230,70
"high_ci","tenth",197,"Solidago simplex",60,180,230,70
"high_ci","fifty",216,"Solidago simplex",60,180,230,70
"high_ci","ninety",230,"Solidago simplex",60,180,230,70
"high_ci","end",239,"Solidago simplex",60,180,230,70
"estimate","onset",180,"Solidago velutina",11,202,239,68
"estimate","tenth",202,"Solidago velutina",11,202,239,68
"estimate","fifty",220,"Solidago velutina",11,202,239,68
"estimate","ninety",236,"Solidago velutina",11,202,239,68
"estimate","end",248,"Solidago velutina",11,202,239,68
"low_ci","onset",167,"Solidago velutina",11,202,239,68
"low_ci","tenth",192,"Solidago velutina",11,202,239,68
"low_ci","fifty",215,"Solidago velutina",11,202,239,68
"low_ci","ninety",226,"Solidago velutina",11,202,239,68
"low_ci","end",231,"Solidago velutina",11,202,239,68
"high_ci","onset",194,"Solidago velutina",11,202,239,68
"high_ci","tenth",210,"Solidago velutina",11,202,239,68
"high_ci","fifty",228,"Solidago velutina",11,202,239,68
"high_ci","ninety",241,"Solidago velutina",11,202,239,68
"high_ci","end",250,"Solidago velutina",11,202,239,68
"estimate","onset",146,"Stellaria longipes",35,173,230,90
"estimate","tenth",177,"Stellaria longipes",35,173,230,90
"estimate","fifty",205,"Stellaria longipes",35,173,230,90
"estimate","ninety",225,"Stellaria longipes",35,173,230,90
"estimate","end",236,"Stellaria longipes",35,173,230,90
"low_ci","onset",139,"Stellaria longipes",35,173,230,90
"low_ci","tenth",169,"Stellaria longipes",35,173,230,90
"low_ci","fifty",199,"Stellaria longipes",35,173,230,90
"low_ci","ninety",218,"Stellaria longipes",35,173,230,90
"low_ci","end",230,"Stellaria longipes",35,173,230,90
"high_ci","onset",158,"Stellaria longipes",35,173,230,90
"high_ci","tenth",183,"Stellaria longipes",35,173,230,90
"high_ci","fifty",209,"Stellaria longipes",35,173,230,90
"high_ci","ninety",228,"Stellaria longipes",35,173,230,90
"high_ci","end",241,"Stellaria longipes",35,173,230,90
"estimate","onset",143,"Stellaria umbellata",32,169,236,102
"estimate","tenth",178,"Stellaria umbellata",32,169,236,102
"estimate","fifty",207,"Stellaria umbellata",32,169,236,102
"estimate","ninety",231,"Stellaria umbellata",32,169,236,102
"estimate","end",245,"Stellaria umbellata",32,169,236,102
"low_ci","onset",135,"Stellaria umbellata",32,169,236,102
"low_ci","tenth",170,"Stellaria umbellata",32,169,236,102
"low_ci","fifty",203,"Stellaria umbellata",32,169,236,102
"low_ci","ninety",225,"Stellaria umbellata",32,169,236,102
"low_ci","end",237,"Stellaria umbellata",32,169,236,102
"high_ci","onset",160,"Stellaria umbellata",32,169,236,102
"high_ci","tenth",187,"Stellaria umbellata",32,169,236,102
"high_ci","fifty",215,"Stellaria umbellata",32,169,236,102
"high_ci","ninety",237,"Stellaria umbellata",32,169,236,102
"high_ci","end",251,"Stellaria umbellata",32,169,236,102
"estimate","onset",157,"Streptopus amplexifolius",12,183,225,69
"estimate","tenth",179,"Streptopus amplexifolius",12,183,225,69
"estimate","fifty",203,"Streptopus amplexifolius",12,183,225,69
"estimate","ninety",218,"Streptopus amplexifolius",12,183,225,69
"estimate","end",226,"Streptopus amplexifolius",12,183,225,69
"low_ci","onset",145,"Streptopus amplexifolius",12,183,225,69
"low_ci","tenth",173,"Streptopus amplexifolius",12,183,225,69
"low_ci","fifty",197,"Streptopus amplexifolius",12,183,225,69
"low_ci","ninety",210,"Streptopus amplexifolius",12,183,225,69
"low_ci","end",217,"Streptopus amplexifolius",12,183,225,69
"high_ci","onset",172,"Streptopus amplexifolius",12,183,225,69
"high_ci","tenth",191,"Streptopus amplexifolius",12,183,225,69
"high_ci","fifty",209,"Streptopus amplexifolius",12,183,225,69
"high_ci","ninety",225,"Streptopus amplexifolius",12,183,225,69
"high_ci","end",236,"Streptopus amplexifolius",12,183,225,69
"estimate","onset",193,"Swertia perennis",64,189,236,46
"estimate","tenth",207,"Swertia perennis",64,189,236,46
"estimate","fifty",223,"Swertia perennis",64,189,236,46
"estimate","ninety",232,"Swertia perennis",64,189,236,46
"estimate","end",239,"Swertia perennis",64,189,236,46
"low_ci","onset",185,"Swertia perennis",64,189,236,46
"low_ci","tenth",205,"Swertia perennis",64,189,236,46
"low_ci","fifty",221,"Swertia perennis",64,189,236,46
"low_ci","ninety",231,"Swertia perennis",64,189,236,46
"low_ci","end",237,"Swertia perennis",64,189,236,46
"high_ci","onset",197,"Swertia perennis",64,189,236,46
"high_ci","tenth",212,"Swertia perennis",64,189,236,46
"high_ci","fifty",225,"Swertia perennis",64,189,236,46
"high_ci","ninety",234,"Swertia perennis",64,189,236,46
"high_ci","end",240,"Swertia perennis",64,189,236,46
"estimate","onset",128,"Symphoricarpos rotundifolius",22,158,224,105
"estimate","tenth",165,"Symphoricarpos rotundifolius",22,158,224,105
"estimate","fifty",193,"Symphoricarpos rotundifolius",22,158,224,105
"estimate","ninety",217,"Symphoricarpos rotundifolius",22,158,224,105
"estimate","end",233,"Symphoricarpos rotundifolius",22,158,224,105
"low_ci","onset",122,"Symphoricarpos rotundifolius",22,158,224,105
"low_ci","tenth",154,"Symphoricarpos rotundifolius",22,158,224,105
"low_ci","fifty",188,"Symphoricarpos rotundifolius",22,158,224,105
"low_ci","ninety",207,"Symphoricarpos rotundifolius",22,158,224,105
"low_ci","end",220,"Symphoricarpos rotundifolius",22,158,224,105
"high_ci","onset",147,"Symphoricarpos rotundifolius",22,158,224,105
"high_ci","tenth",176,"Symphoricarpos rotundifolius",22,158,224,105
"high_ci","fifty",202,"Symphoricarpos rotundifolius",22,158,224,105
"high_ci","ninety",223,"Symphoricarpos rotundifolius",22,158,224,105
"high_ci","end",238,"Symphoricarpos rotundifolius",22,158,224,105
"estimate","onset",192,"Symphyotrichum ascendens",13,213,250,65
"estimate","tenth",216,"Symphyotrichum ascendens",13,213,250,65
"estimate","fifty",235,"Symphyotrichum ascendens",13,213,250,65
"estimate","ninety",247,"Symphyotrichum ascendens",13,213,250,65
"estimate","end",257,"Symphyotrichum ascendens",13,213,250,65
"low_ci","onset",184,"Symphyotrichum ascendens",13,213,250,65
"low_ci","tenth",208,"Symphyotrichum ascendens",13,213,250,65
"low_ci","fifty",229,"Symphyotrichum ascendens",13,213,250,65
"low_ci","ninety",241,"Symphyotrichum ascendens",13,213,250,65
"low_ci","end",247,"Symphyotrichum ascendens",13,213,250,65
"high_ci","onset",205,"Symphyotrichum ascendens",13,213,250,65
"high_ci","tenth",224,"Symphyotrichum ascendens",13,213,250,65
"high_ci","fifty",239,"Symphyotrichum ascendens",13,213,250,65
"high_ci","ninety",251,"Symphyotrichum ascendens",13,213,250,65
"high_ci","end",260,"Symphyotrichum ascendens",13,213,250,65
"estimate","onset",194,"Symphyotrichum foliaceum",41,171,236,48
"estimate","tenth",211,"Symphyotrichum foliaceum",41,171,236,48
"estimate","fifty",226,"Symphyotrichum foliaceum",41,171,236,48
"estimate","ninety",235,"Symphyotrichum foliaceum",41,171,236,48
"estimate","end",242,"Symphyotrichum foliaceum",41,171,236,48
"low_ci","onset",183,"Symphyotrichum foliaceum",41,171,236,48
"low_ci","tenth",205,"Symphyotrichum foliaceum",41,171,236,48
"low_ci","fifty",222,"Symphyotrichum foliaceum",41,171,236,48
"low_ci","ninety",233,"Symphyotrichum foliaceum",41,171,236,48
"low_ci","end",238,"Symphyotrichum foliaceum",41,171,236,48
"high_ci","onset",203,"Symphyotrichum foliaceum",41,171,236,48
"high_ci","tenth",216,"Symphyotrichum foliaceum",41,171,236,48
"high_ci","fifty",228,"Symphyotrichum foliaceum",41,171,236,48
"high_ci","ninety",237,"Symphyotrichum foliaceum",41,171,236,48
"high_ci","end",244,"Symphyotrichum foliaceum",41,171,236,48
"estimate","onset",183,"Symphyotrichum spathulatum",24,205,241,57
"estimate","tenth",201,"Symphyotrichum spathulatum",24,205,241,57
"estimate","fifty",220,"Symphyotrichum spathulatum",24,205,241,57
"estimate","ninety",232,"Symphyotrichum spathulatum",24,205,241,57
"estimate","end",240,"Symphyotrichum spathulatum",24,205,241,57
"low_ci","onset",174,"Symphyotrichum spathulatum",24,205,241,57
"low_ci","tenth",197,"Symphyotrichum spathulatum",24,205,241,57
"low_ci","fifty",216,"Symphyotrichum spathulatum",24,205,241,57
"low_ci","ninety",226,"Symphyotrichum spathulatum",24,205,241,57
"low_ci","end",231,"Symphyotrichum spathulatum",24,205,241,57
"high_ci","onset",191,"Symphyotrichum spathulatum",24,205,241,57
"high_ci","tenth",207,"Symphyotrichum spathulatum",24,205,241,57
"high_ci","fifty",223,"Symphyotrichum spathulatum",24,205,241,57
"high_ci","ninety",236,"Symphyotrichum spathulatum",24,205,241,57
"high_ci","end",245,"Symphyotrichum spathulatum",24,205,241,57
"estimate","onset",134,"Taraxacum officinale",13,164,212,79
"estimate","tenth",157,"Taraxacum officinale",13,164,212,79
"estimate","fifty",184,"Taraxacum officinale",13,164,212,79
"estimate","ninety",199,"Taraxacum officinale",13,164,212,79
"estimate","end",213,"Taraxacum officinale",13,164,212,79
"low_ci","onset",120,"Taraxacum officinale",13,164,212,79
"low_ci","tenth",150,"Taraxacum officinale",13,164,212,79
"low_ci","fifty",178,"Taraxacum officinale",13,164,212,79
"low_ci","ninety",189,"Taraxacum officinale",13,164,212,79
"low_ci","end",194,"Taraxacum officinale",13,164,212,79
"high_ci","onset",156,"Taraxacum officinale",13,164,212,79
"high_ci","tenth",171,"Taraxacum officinale",13,164,212,79
"high_ci","fifty",190,"Taraxacum officinale",13,164,212,79
"high_ci","ninety",210,"Taraxacum officinale",13,164,212,79
"high_ci","end",222,"Taraxacum officinale",13,164,212,79
"estimate","onset",143,"Thalictrum alpinum",21,173,231,99
"estimate","tenth",175,"Thalictrum alpinum",21,173,231,99
"estimate","fifty",203,"Thalictrum alpinum",21,173,231,99
"estimate","ninety",225,"Thalictrum alpinum",21,173,231,99
"estimate","end",242,"Thalictrum alpinum",21,173,231,99
"low_ci","onset",132,"Thalictrum alpinum",21,173,231,99
"low_ci","tenth",163,"Thalictrum alpinum",21,173,231,99
"low_ci","fifty",197,"Thalictrum alpinum",21,173,231,99
"low_ci","ninety",219,"Thalictrum alpinum",21,173,231,99
"low_ci","end",231,"Thalictrum alpinum",21,173,231,99
"high_ci","onset",161,"Thalictrum alpinum",21,173,231,99
"high_ci","tenth",187,"Thalictrum alpinum",21,173,231,99
"high_ci","fifty",212,"Thalictrum alpinum",21,173,231,99
"high_ci","ninety",232,"Thalictrum alpinum",21,173,231,99
"high_ci","end",246,"Thalictrum alpinum",21,173,231,99
"estimate","onset",128,"Thalictrum fendleri",36,153,229,105
"estimate","tenth",165,"Thalictrum fendleri",36,153,229,105
"estimate","fifty",196,"Thalictrum fendleri",36,153,229,105
"estimate","ninety",220,"Thalictrum fendleri",36,153,229,105
"estimate","end",233,"Thalictrum fendleri",36,153,229,105
"low_ci","onset",123,"Thalictrum fendleri",36,153,229,105
"low_ci","tenth",158,"Thalictrum fendleri",36,153,229,105
"low_ci","fifty",192,"Thalictrum fendleri",36,153,229,105
"low_ci","ninety",214,"Thalictrum fendleri",36,153,229,105
"low_ci","end",226,"Thalictrum fendleri",36,153,229,105
"high_ci","onset",144,"Thalictrum fendleri",36,153,229,105
"high_ci","tenth",173,"Thalictrum fendleri",36,153,229,105
"high_ci","fifty",202,"Thalictrum fendleri",36,153,229,105
"high_ci","ninety",226,"Thalictrum fendleri",36,153,229,105
"high_ci","end",240,"Thalictrum fendleri",36,153,229,105
"estimate","onset",133,"Thlaspi arvense",11,164,223,103
"estimate","tenth",162,"Thlaspi arvense",11,164,223,103
"estimate","fifty",197,"Thlaspi arvense",11,164,223,103
"estimate","ninety",217,"Thlaspi arvense",11,164,223,103
"estimate","end",236,"Thlaspi arvense",11,164,223,103
"low_ci","onset",110,"Thlaspi arvense",11,164,223,103
"low_ci","tenth",146,"Thlaspi arvense",11,164,223,103
"low_ci","fifty",184,"Thlaspi arvense",11,164,223,103
"low_ci","ninety",207,"Thlaspi arvense",11,164,223,103
"low_ci","end",221,"Thlaspi arvense",11,164,223,103
"high_ci","onset",152,"Thlaspi arvense",11,164,223,103
"high_ci","tenth",179,"Thlaspi arvense",11,164,223,103
"high_ci","fifty",206,"Thlaspi arvense",11,164,223,103
"high_ci","ninety",228,"Thlaspi arvense",11,164,223,103
"high_ci","end",246,"Thlaspi arvense",11,164,223,103
"estimate","onset",169,"Tonestus pygmaeus",29,188,229,62
"estimate","tenth",193,"Tonestus pygmaeus",29,188,229,62
"estimate","fifty",211,"Tonestus pygmaeus",29,188,229,62
"estimate","ninety",223,"Tonestus pygmaeus",29,188,229,62
"estimate","end",231,"Tonestus pygmaeus",29,188,229,62
"low_ci","onset",163,"Tonestus pygmaeus",29,188,229,62
"low_ci","tenth",187,"Tonestus pygmaeus",29,188,229,62
"low_ci","fifty",208,"Tonestus pygmaeus",29,188,229,62
"low_ci","ninety",221,"Tonestus pygmaeus",29,188,229,62
"low_ci","end",228,"Tonestus pygmaeus",29,188,229,62
"high_ci","onset",182,"Tonestus pygmaeus",29,188,229,62
"high_ci","tenth",200,"Tonestus pygmaeus",29,188,229,62
"high_ci","fifty",216,"Tonestus pygmaeus",29,188,229,62
"high_ci","ninety",227,"Tonestus pygmaeus",29,188,229,62
"high_ci","end",235,"Tonestus pygmaeus",29,188,229,62
"estimate","onset",128,"Townsendia rothrockii",17,159,221,100
"estimate","tenth",166,"Townsendia rothrockii",17,159,221,100
"estimate","fifty",190,"Townsendia rothrockii",17,159,221,100
"estimate","ninety",212,"Townsendia rothrockii",17,159,221,100
"estimate","end",228,"Townsendia rothrockii",17,159,221,100
"low_ci","onset",115,"Townsendia rothrockii",17,159,221,100
"low_ci","tenth",150,"Townsendia rothrockii",17,159,221,100
"low_ci","fifty",181,"Townsendia rothrockii",17,159,221,100
"low_ci","ninety",199,"Townsendia rothrockii",17,159,221,100
"low_ci","end",213,"Townsendia rothrockii",17,159,221,100
"high_ci","onset",140,"Townsendia rothrockii",17,159,221,100
"high_ci","tenth",168,"Townsendia rothrockii",17,159,221,100
"high_ci","fifty",197,"Townsendia rothrockii",17,159,221,100
"high_ci","ninety",219,"Townsendia rothrockii",17,159,221,100
"high_ci","end",234,"Townsendia rothrockii",17,159,221,100
"estimate","onset",132,"Tragopogon dubius",11,175,221,100
"estimate","tenth",163,"Tragopogon dubius",11,175,221,100
"estimate","fifty",193,"Tragopogon dubius",11,175,221,100
"estimate","ninety",219,"Tragopogon dubius",11,175,221,100
"estimate","end",232,"Tragopogon dubius",11,175,221,100
"low_ci","onset",118,"Tragopogon dubius",11,175,221,100
"low_ci","tenth",154,"Tragopogon dubius",11,175,221,100
"low_ci","fifty",183,"Tragopogon dubius",11,175,221,100
"low_ci","ninety",201,"Tragopogon dubius",11,175,221,100
"low_ci","end",208,"Tragopogon dubius",11,175,221,100
"high_ci","onset",147,"Tragopogon dubius",11,175,221,100
"high_ci","tenth",175,"Tragopogon dubius",11,175,221,100
"high_ci","fifty",203,"Tragopogon dubius",11,175,221,100
"high_ci","ninety",225,"Tragopogon dubius",11,175,221,100
"high_ci","end",239,"Tragopogon dubius",11,175,221,100
"estimate","onset",154,"Trifolium dasyphyllum",49,165,211,58
"estimate","tenth",176,"Trifolium dasyphyllum",49,165,211,58
"estimate","fifty",194,"Trifolium dasyphyllum",49,165,211,58
"estimate","ninety",206,"Trifolium dasyphyllum",49,165,211,58
"estimate","end",212,"Trifolium dasyphyllum",49,165,211,58
"low_ci","onset",150,"Trifolium dasyphyllum",49,165,211,58
"low_ci","tenth",172,"Trifolium dasyphyllum",49,165,211,58
"low_ci","fifty",191,"Trifolium dasyphyllum",49,165,211,58
